"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Sirius XM Radio","Sirius XM Holdings","$1,297,350","$0","$1,297,350","2016","20160217","employment-related offenses","wage and hour violation","","minimum wage violation","federal","private litigation","","civil","","Southern District of New York","14-cv-2926","Tierney v. Sirius XM Radio, Inc.","settlement","","","","","","","USA","New York","privately held","SIRI","media","satellite radio","",""
"Sirius Radio Inc.","Sirius XM Holdings","$3,800,000","$0","$3,800,000","2014","20141209","consumer-protection-related offenses","consumer protection violation","","Sirius Radio Inc. agreed to pay $3.8 million to resolve multistate iitigation alleging that it engaged in misleading advertising and billing practices.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","privately held","SIRI","media","satellite radio","http://www.illinoisattorneygeneral.gov/pressroom/2014_12/20141204.html",""
