"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"GreenSky Servicing LLC","GreenSky Inc.","$160,000","$0","$160,000","2017","20170622","consumer-protection-related offenses","consumer protection violation","","","state","agency action","New Jersey Attorney General","civil","","","","","","New Jersey","","","","","","USA","Georgia","publicly traded","GSKY","business services","point of sale services","https://nj.gov/oag/newsreleases17/pr20170622a.html",""
"GreenSky, LLC","GreenSky Inc.","$11,500,000","$0","$11,500,000","2021","20210712","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took action against GreenSky, LLC for enabling contractors and other merchants to take out loans on behalf of thousands of consumers who did not request or authorize them. The CFPB issued a consent order against GreenSky requiring the company to refund or cancel up to $9 million in loans for customers harmed by its illegal conduct, pay a $2.5 million civil penalty, and implement new procedures to prevent future fraudulent loans.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","USA","Georgia","publicly traded","GSKY","business services","point of sale services","https://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-action-against-fintech-company-greensky-for-enabling-merchants-to-secure-loans-for-consumers-without-their-authorization/",""
