"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Alpha Natural Resources","Alpha Metallurgical Resources","$209,000,000","$0","$209,000,000","2011","20111206","safety-related offenses","workplace safety or health violation","mining violation","Alpha Natural Resources Inc. has agreed to make payments and safety investments totaling $209 million in connection with the criminal investigation of the April 5, 2010, explosion at the Upper Big Branch mine (UBB) in Montcoal, W.Va., announced Attorney General Eric Holder, U.S. Attorney R. Booth Goodwin II for the District of West Virginia and officials with the FBI and Department of Labor's Office of Inspector General. The explosion at the UBB mine claimed the lives of 29 coal miners and injured two others. At the time of the explosion, the mine was owned by Massey Energy Company, whose operations came under Alpha's control in a June 1, 2011, merger.","federal","agency action","Mine Safety and Health Administration","criminal","non-prosecution agreement","","","","","West Virginia","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","https://www.dol.gov/newsroom/releases/msha/msha20111206",""
"Alpha Natural Resources, Inc.","Alpha Metallurgical Resources","$227,500,000","$0","$227,500,000","2014","20140305","environment-related offenses","environmental violation","","Alpha Natural Resources, Inc. , Alpha Appalachian Holdings (formerly Massey Energy), and 66 subsidiaries agreed to spend an estimated $200 million to install and operate wastewater treatment systems and to implement comprehensive, system-wide upgrades to reduce discharges of pollution from coal mines in Kentucky, Pennsylvania, Tennessee, Virginia and West Virginia. Overall, the settlement covered approximately 79 active mines and 25 processing plants in these five states. The companies were also required to pay a civil penalty of $27.5 million for thousands of violations of the Clean Water Act.","federal","agency action","Environmental Protection Agency referral to the Justice Department","civil","","","","","","","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","http://www.justice.gov/opa/pr/coal-companies-and-subsidiaries-spend-estimated-200-million-treatment-and-system-wide",""
"Bandmill Coal Corporation","Alpha Metallurgical Resources","$55,000","$0","$55,000","2010","20100618","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","09-CA-45385-001","","","West Virginia","Holden","","25625","212112","212112: Bituminous Coal Underground Mining","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Spartan Mining","Alpha Metallurgical Resources","$8,750,000","$0","$8,750,000","2009","20091030","employment-related offenses","employment discrimination","age discrimination","The settlement amount includes $3 million for legal fees.","state","private litigation","","civil","","Fayette County (West Virginia) Circuit Court","06-C-371","Crawford v. Spartan Mining","settlement","","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","BNA's Employment Discrimination Report, November 11, 2009; http://blogs.wvgazettemail.com/coaltattoo/2009/10/30/umwa-settles-age-discrimination-case-against-massey/",""
"MAMMOTH COAL, A SUBSIDIARY OF MASSEY ENERGY, CO","Alpha Metallurgical Resources","$29,122","$0","$29,122","2012","20121218","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","09-CA-073660","","","West Virginia","CANNELTON","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.",""
"Massey Energy Company, Inc.","Alpha Metallurgical Resources","$20,000,000","$0","$20,000,000","2008","20080117","environment-related offenses","environmental violation","","Massey Energy Company, Inc. agreed to pay a $20 million civil penalty in a corporate-wide settlement to resolve Clean Water Act violations at coal mines in West Virginia and Kentucky.","federal","agency action","Justice Department Environment and Natural Resources Division","civil","","","","","","","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","https://www.justice.gov/archive/opa/pr/2008/January/08_enrd_031.html",""
"MASSEY ENERGY COMPANY AND ITS SUBSIDIARY, SPARTAN MINING COMPANY D/B/A MAMMOTH COAL COMPANY","Alpha Metallurgical Resources","$22,792,515","$0","$22,792,515","2014","20141218","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","09-CA-042057","","","West Virginia","Leivasy","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.",""
"Alpha Natural Resources","Alpha Metallurgical Resources","$750,000","$0","$750,000","2008","20080514","environment-related offenses","environmental violation","","water pollution","state","agency action","West Virginia Department of Environmental Protection","civil","","","","","","West Virginia","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","https://www.herald-dispatch.com/business/coal-company-agrees-to-settle-300-pollution-cases-with-state/article_e81ec9c6-91fb-5266-993f-9abee3aaa662.html",""
"EMERALD COAL RESOURCES LP","Alpha Metallurgical Resources","$5,700","$0","$5,700","2007","20070510","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"EMERALD COAL RESOURCES LP","Alpha Metallurgical Resources","$13,200","$0","$13,200","2001","20010213","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"EMERALD COAL RESOURCES LP","Alpha Metallurgical Resources","$13,200","$0","$13,200","2001","20010112","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"CUMBERLAND CONTURA LLC","Alpha Metallurgical Resources","$5,500","$0","$5,500","2019","20190711","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"CUMBERLAND COAL RESOURCES LP","Alpha Metallurgical Resources","$10,000","$0","$10,000","2012","20120813","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"CUMBERLAND CONTURA LLC","Alpha Metallurgical Resources","$8,500","$0","$8,500","2018","20180426","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"CUMBERLAND COAL RESOURCES LP","Alpha Metallurgical Resources","$10,000","$0","$10,000","2011","20110524","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"CUMBERLAND COAL RESOURCES LP","Alpha Metallurgical Resources","$5,200","$0","$5,200","2005","20050808","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"AMFIRE MINING COMPANY LLC","Alpha Metallurgical Resources","$5,000","$0","$5,000","2007","20070913","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"AMFIRE MINING COMPANY LLC","Alpha Metallurgical Resources","$5,000","$0","$5,000","2007","20070824","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","Tennessee","publicly traded","AMR","mining and minerals","coal mining","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
