"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Constellation Energy Commodities Group, Inc","Constellation Energy Corporation","$645,928","$0","$645,928","2013","20131018","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://www.ferc.gov/enforcement/civil-penalties/actions/2013.asp",""
"Constellation NewEnergy Gas Division, LLC","Constellation Energy Corporation","$6,899,416","$0","$6,899,416","2008","20080311","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://www.ferc.gov/enforcement/civil-penalties/actions/civil-penalty-action-2008.asp",""
"CER Generation, LLC","Constellation Energy Corporation","$60,000","$0","$60,000","2017","20170919","environment-related offenses","environmental violation","","Air Program","state","agency action","Alabama Department of Environmental Management","civil","","","17-145-CAP","","","Alabama","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","http://adem.alabama.gov/compInfo/2017orders.pdf",""
"Constellation New Energy","Constellation Energy Corporation","$149,200","$0","$149,200","2016","20160601","environment-related offenses","environmental violation","","air pollution violation","state","agency action","California Air Resources Board","civil","","","","","","California","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://ww2.arb.ca.gov/constellation-new-energy-case-settlement",""
"CONSTELLATION POWER-PERRYMAN","Constellation Energy Corporation","$19,000","$0","$19,000","2008","20080501","environment-related offenses","environmental violation","","air quality violation","state","agency action","Maryland Department of the Environment","civil","","","","","","Maryland","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","Contained in data received from the agency on November 16, 2020 in response to an open records request.",""
"Constellation Power Source Generation, Inc. and BBSS, Inc.","Constellation Energy Corporation","$1,000,000","$0","$1,000,000","2007","20071001","environment-related offenses","environmental violation","","water pollution violation","state","agency action","Maryland Department of the Environment","civil","","","","","","Maryland","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://mde.maryland.gov/programs/Pressroom/Pages/1047.aspx",""
"CONSTELLATION POWER","Constellation Energy Corporation","$100,000","$0","$100,000","2007","20070524","environment-related offenses","environmental violation","","air quality violation","state","agency action","Maryland Department of the Environment","civil","","","","","","Maryland","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://mde.maryland.gov/programs/Pressroom/Pages/1009.aspx",""
"CALVERT CLIFFS NUCLEAR POWER","Constellation Energy Corporation","$7,500","$0","$7,500","2005","20050411","environment-related offenses","environmental violation","","air quality violation","state","agency action","Maryland Department of the Environment","civil","","","","","","Maryland","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","Contained in data received from the agency on November 16, 2020 in response to an open records request.",""
"Wolf Hollow I, L.P.","Constellation Energy Corporation","$13,728","$0","$13,728","2008","20080522","environment-related offenses","environmental violation","","","state","agency action","Texas Commission on Environmental Quality","civil","","","","","","Texas","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://www.tceq.texas.gov/assets/public/compliance/enforcement/enf_reports/AER/historical/Annual-Enforcement-Report-FY2008.pdf",""
"Wolf Hollow I, L.P.","Constellation Energy Corporation","$42,152","$0","$42,152","2005","20051230","environment-related offenses","environmental violation","","","state","agency action","Texas Commission on Environmental Quality","civil","","","","","","Texas","","","","","","USA","Maryland","publicly traded","CEG","utilities and power generation","electricity generation and distribution","https://www.tceq.texas.gov/assets/public/compliance/enforcement/enf_reports/AER/historical/Annual-Enforcement-Report-FY2006.pdf",""
