"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"CFMOTO","CFMOTO","$725,000","$0","$725,000","2014","20140304","environment-related offenses","environmental violation","","A Chinese powersports company and its related U.S. distributor have agreed to recall and replace fuel tanks that will better control gasoline vapors in approximately 1,000 vehicles and take other steps to control pollution stemming from the illegal import of over 12,000 recreational vehicles and highway motorcycles. ","federal","agency action","Environmental Protection Agency","civil","","","","","","","","","","","","China","","privately held","","motor vehicles","motor vehicles","http://www2.epa.gov//enforcement/cfmoto-powersports-inc-cfmoto-america-inc-zhejiang-cfmoto-power-co-ltd-and-chunfeng",""
"CFMOTO Powersports, Inc.","CFMOTO","$24,000","$0","$24,000","2012","20120501","environment-related offenses","environmental violation","","air pollution violation","state","agency action","California Air Resources Board","civil","","","","","","California","","","","","","China","","privately held","","motor vehicles","motor vehicles","https://ww2.arb.ca.gov/cfmoto-powersports-inc-settlement",""
"CF MOTO POWERSPORTS INC","CFMOTO","$725,000","$725,000","$0","2014","20140227","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","EF-2013-8038","","","Minnesota","PLYMOUTH","3555 HOLLY LN STE 30","55447","","","China","","privately held","","motor vehicles","motor vehicles","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads","Note: This penalty is a duplicate of an amount shown in another record (either because it applies to a multi-location settlement or because Violation Tracker contains an agency record and a settlement announcement for the same case)."
