"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"CES Environmental Services, Inc.","CES Environmental Services","$409,830","$0","$409,830","2015","20151124","environment-related offenses","environmental violation","","CES was sentenced to 5 years of probation, and to make restitution in the amount of $409,829.67, for negligently releasing asbestos into the ambient air, thereby placing other persons in imminent danger of death or serious bodily injury.","federal","agency action","Environmental Protection Agency","criminal","","","","","","","","","","","","USA","Texas","privately held","","waste management and environmental services","waste management","https://cfpub.epa.gov/compliance/criminal_prosecution/index.cfm?action=3&prosecution_summary_id=2788&searchParams=M5%2C%3A%2FXT%2A%5CCYZ%40O%3B%20W_%2AYN5%5E%3EK99%2A%29W%3CU%3FV%23DH%5BZ8%217TRPH%3BJQH%229%3FD%3C%26Z%40CY%26%0AM7EFH%21%25%21%3A%23%3DV%40%3A%2A_%3AB8%2A%5DR%3BB%25%5E9%5B2D%22I2KE65NEY7M%21-U%40%2B8%22J%29Y%23%24LNJ%40DX%24%0A%2F5YJ%3EP%27O_K04_G%5C%3E%290M8%2B%0A",""
"CES ENVIRONMENTAL SERVICES, INC.","CES Environmental Services","$132,500","$0","$132,500","2009","20090714","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","HOUSTON","4904 GRIGGS ROAD","77021","562998","562998: All Other Miscellaneous Waste Management Services","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"CES ENVIRONMENTAL SERVICES, INC.","CES Environmental Services","$253,000","$0","$253,000","2009","20090714","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","HOUSTON","4904 GRIGGS ROAD","77021","562998","562998: All Other Miscellaneous Waste Management Services","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"CES ENVIRONMENTAL SERVICES, INC.","CES Environmental Services","$1,092,000","$0","$1,092,000","2009","20090707","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","HOUSTON","4904 GRIGGS RD","77021","562910","562910: Remediation Services","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"PORT ARTHUR CHEMICAL & ENVIRONMENTAL SERVICES","CES Environmental Services","$207,800","$0","$207,800","2009","20090414","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","PORT ARTHUR","2420 GULFWAY DR","77640","325998","325998: All Other Miscellaneous Chemical Product and Preparation Manufacturing","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"PORT ARTHUR CHEMICAL & ENVIRONMENTAL SERVICES","CES Environmental Services","$16,600","$0","$16,600","2008","20081219","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","PORT ARTHUR","2420 SOUTH GULFWAY DR.","77640","325998","325998: All Other Miscellaneous Chemical Product and Preparation Manufacturing","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"CES ENVIRONMENTAL SERVICES, INC.","CES Environmental Services","$5,000","$0","$5,000","2005","20050223","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Texas","HOUSTON","9416 LEY ROAD","77078","562991","562991: Septic Tank and Related Services","USA","Texas","privately held","","waste management and environmental services","waste management","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"Port Arthur Chemical & Environmental Services, LLC","CES Environmental Services","$3,234,162","$0","$3,234,162","2014","20140313","environment-related offenses","environmental violation","","","state","agency action","Texas Commission on Environmental Quality","civil","","","","","","Texas","","","","","","USA","Texas","privately held","","waste management and environmental services","waste management","https://www.tceq.texas.gov/assets/public/compliance/enforcement/enf_reports/AER/historical/Annual-Enforcement-Report-FY2014.pdf",""
"Port Arthur Chemical & Environmental Services, LLC","CES Environmental Services","$976,162","$0","$976,162","2011","20110707","environment-related offenses","environmental violation","","","state","agency action","Texas Commission on Environmental Quality","civil","","","","","","Texas","","","","","","USA","Texas","privately held","","waste management and environmental services","waste management","https://www.tceq.texas.gov/assets/public/compliance/enforcement/enf_reports/AER/historical/Annual-Enforcement-Report-FY2011.pdf",""
