"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"HUTCHINSON TECHNOLOGY INC","TDK Corporation","$6,300","$0","$6,300","2008","20080409","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Minnesota","HUTCHINSON","40 W HIGHLAND PARK","55350","334112","334112: Computer Storage Device Manufacturing","Japan","","publicly traded","","electrical and electronic equipment","electronic equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"Hutchinson Technology","TDK Corporation","$2,003,000","$0","$2,003,000","2008","20080924","employment-related offenses","wage and hour violation","","donning and doffing","federal","private litigation","","civil","","District of Minnesota","06-cv-3754","Dege et al v. Hutchinson Technology, Inc","settlement","","","","","","","Japan","","publicly traded","","electrical and electronic equipment","electronic equipment","https://www.sec.gov/Archives/edgar/data/772897/000119312508252088/d10k.htm","The settlement agreement did not state a total cost but the company stated in an SEC filing that it had record a charge of $2,003,000."
"Hutchinson Technology, Inc.","TDK Corporation","$95,000","$0","$95,000","2014","20141209","environment-related offenses","environmental violation","","The Wisconsin Attorney General obtained a court judgment requiring Hutchinson Technology to pay $95,000 in forfeitures and court costs for violations of its Wisconsin air pollution control permit and Wisconsin's air pollution laws.","state","agency action","Wisconsin Attorney General","civil","","","","","","Wisconsin","","","","","","Japan","","publicly traded","","electrical and electronic equipment","electronic equipment","https://web.archive.org/web/20150406110703/http://www.doj.state.wi.us/media-center/2014-news-releases/december-9-2014",""
"Hutchinson Technology Inc.","TDK Corporation","$5,400","$0","$5,400","2009","20090602","environment-related offenses","environmental violation","","Air Pollution","state","agency action","Minnesota Pollution Control Agency","civil","","","PEN20090001","","","Minnesota","Hutchinson","","","","","Japan","","publicly traded","","electrical and electronic equipment","electronic equipment","Contained in data received from the agency on October 14, 2020 in response to an open records request. ",""
"TDK - LAMBDA AMERICAS INC","TDK Corporation","$5,323","$0","$5,323","2017","20170324","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","New Jersey","NEPTUNE","405 ESSEX ROAD","07754","332311","332311: Prefabricated Metal Building and Component Manufacturing","Japan","","publicly traded","","electrical and electronic equipment","electronic equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
