"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"HARRY LONDON CANDIES, INC.","1-800-Flowers.com","$6,000","$0","$6,000","2005","20050321","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Ohio","NORTH CANTON","5353 LAUBY ROAD","44720","311330","311330: Confectionery Manufacturing from Purchased Chocolate","USA","New York","publicly traded","FLWS","retailing","retail-internet flowers","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"CHERYL & CO.","1-800-Flowers.com","$7,650","$0","$7,650","2011","20111103","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Ohio","WESTERVILLE","646 MCCORKLE BLVD","43082","311821","311821: Cookie and Cracker Manufacturing","USA","New York","publicly traded","FLWS","retailing","retail-internet flowers","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"FANNIE MAY CONFECTIONS BRANDS, INC.","1-800-Flowers.com","$5,130","$0","$5,130","2012","20121214","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Ohio","MAPLE HEIGHTS","17000 ROCKSIDE ROAD","44137","493110","493110: General Warehousing and Storage","USA","New York","publicly traded","FLWS","retailing","retail-internet flowers","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"FANNIE MAY CONFECTIONS BRANDS, INC.","1-800-Flowers.com","$19,401","$0","$19,401","2018","20181029","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Ohio","NORTH CANTON","5353 LAUBY ROAD","44720","311351","311351: Chocolate and Confectionery Manufacturing from Cacao Beans","USA","New York","publicly traded","FLWS","retailing","retail-internet flowers","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HARRY AND DAVID","1-800-Flowers.com","$6,500","$0","$6,500","2021","20210419","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Ohio","HEBRON","500 RELIANCE DRIVE","43025","453220","453220: Gift, Novelty, and Souvenir Stores","USA","New York","publicly traded","FLWS","retailing","retail-internet flowers","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
