"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Accenture LLP","Accenture","$63,675,000","$0","$63,675,000","2011","20110912","government-contracting-related offenses","False Claims Act and related","","Accenture LLP agreed to pay the United States $63.675 million to resolve a whistleblower lawsuit alleging that Accenture submitted or caused to be submitted false claims for payment under numerous contracts with agencies of the United States for information technology services.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","Ireland","","publicly traded","ACN","business services","business services","https://www.justice.gov/opa/pr/accenture-pays-us-63675-million-settle-false-claims-act-allegations",""
"Accenture Federal Services LLC","Accenture","$1,744,559","$0","$1,744,559","2018","20180117","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Eastern District of Virginia","civil","","","","","","Virginia","Reston","","","","","Ireland","","publicly traded","ACN","business services","business services","https://www.justice.gov/usao-edva/pr/accenture-pays-17-million-settle-overcharged-government-contract",""
"Zenta Mortgage Services","Accenture","$1,025,000","$0","$1,025,000","2013","20130116","employment-related offenses","wage and hour violation","","overtime violation","federal","private litigation","","civil","","Western District of North Carolina","11-cv-0129","Crawford v. Zenta Mortgage Services, Llc","settlement","","","","","","","Ireland","","publicly traded","ACN","business services","business services","https://www.law360.com/articles/372984/accenture-pays-1m-to-settle-mortgage-unit-s-ot-suit",""
"Accenture","Accenture","$500,000","$0","$500,000","2017","20170404","employment-related offenses","employment discrimination","","national origin","state","private litigation","","civil","","New York County Supreme Court","161463/2015","KENT, ELTON vs. ACCENTURE PLC","settlement","","","","","","","Ireland","","publicly traded","ACN","business services","business services","http://www.newsindiatimes.com/consulting-company-agrees-to-pay-500000-to-ex-indian-worker",""
"Accenture Federal Services LLC","Accenture","$137,614","$0","$137,614","2018","20180925","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","Virginia","Arlington","","","","","Ireland","","publicly traded","ACN","business services","business services","https://www.dol.gov/ofccp/foia/files/20180925AccentureCA-R00183016-MA-Redacted.pdf",""
