"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Glazer Distribution","Southern Glazer's Wine & Spirits","$9,960","$0","$9,960","2008","20081222","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","09-CA-44685-001","","","Ohio","Columbus","","43213","312140","312140: Distilleries","USA","Florida","privately held","","wholesalers","wholesalers-beverages","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Glazer's Distributors of Illinois, Inc.","Southern Glazer's Wine & Spirits","$225,000","$0","$225,000","2008","20080718","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","Illinois","Chicago","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2008/glazers_distributers_of_illinois.pdf",""
"Southern Glazer's Wine and Spirits of Louisiana, LLC","Southern Glazer's Wine & Spirits","$175,000","$0","$175,000","2017","20170109","employment-related offenses","employment discrimination","","A routine investigation by the U.S. Department of Labor's Office of Federal Contract Compliance Programs found that Southern Glazer's Wine and Spirits of Louisiana LLC systemically discriminated against black applicants in its hiring practices at its St. Rose warehouse facility. The company entered into a consent decree and agreed to pay $175,000 in back pay and interest to the 467 affected class members and to extend 13 job offers.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","Louisiana","St. Rose","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.dol.gov/newsroom/releases/ofccp/ofccp20170109",""
"SOUTHERN WINE & SPIRITS","Southern Glazer's Wine & Spirits","$8,580","$0","$8,580","2008","20080331","safety-related offenses","motor vehicle safety violation","","FL-2008-0100-US0485","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","Florida","MIRAMAR","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2008-pdf","Year is fiscal year. Date is closing date."
"Southern Wine & Spirits of Illinois, Inc.","Southern Glazer's Wine & Spirits","$225,000","$0","$225,000","2008","20080124","financial offenses","tax violations","excise tax violation","","federal","agency action","Alcohol and Tobacco Tax and Trade Bureau","civil","","","","","","Illinois","Bolinbrook","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.ttb.gov/images/pdfs/fo-compromise/2008/southern-wine-spirits.pdf",""
"SOUTHERN WINE AND SPIRITS OF AMERICA, INC.","Southern Glazer's Wine & Spirits","$5,908","$0","$5,908","2009","20090324","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Nevada","LAS VEGAS","8400 SOUTH JONES BLVD.","89139","424820","424820: Wine and Distilled Alcoholic Beverage Merchant Wholesalers","USA","Florida","privately held","","wholesalers","wholesalers-beverages","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"SOUTHERN WINE & SPIRITS OF AMERICA INC","Southern Glazer's Wine & Spirits","$14,000","$0","$14,000","2011","20110105","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","California","SANTA FE SPRINGS","13500 FOSTER RD","90670","424820","424820: Wine and Distilled Alcoholic Beverage Merchant Wholesalers","USA","Florida","privately held","","wholesalers","wholesalers-beverages","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"SOUTHERN WINE & SPIRITS OF COLORADO","Southern Glazer's Wine & Spirits","$6,560","$0","$6,560","2006","20060428","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Colorado","DENVER","5270 FOX ST.","80216","424820","424820: Wine and Distilled Alcoholic Beverage Merchant Wholesalers","USA","Florida","privately held","","wholesalers","wholesalers-beverages","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"Southern Wine and Spirits","Southern Glazer's Wine & Spirits","$3,500,000","$0","$3,500,000","2012","20121211","employment-related offenses","wage and hour violation","","","federal","private litigation","","civil","","Northern District of California","10-cv-4405","Gagner v. Southern Wine and Spirits of America, Inc.","settlement","","","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.law360.com/articles/357848/liquor-co-to-pay-3-5m-for-sales-reps-unpaid-expenses",""
"Southern Wine and Spirits","Southern Glazer's Wine & Spirits","$1,750,000","$0","$1,750,000","2012","20120206","employment-related offenses","wage and hour violation","","overtime violation","federal","private litigation","","civil","","Central District of California","11-cv-5849","Nicolas Gonzalez v. Southern Wine and Spirits of America Inc et al","settlement","","","","","","","USA","Florida","privately held","","wholesalers","wholesalers-beverages","https://www.law360.com/articles/287807/liquor-co-pays-1-8m-to-put-cork-in-ot-action",""
