"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Brown Brothers Harriman & Co.","Brown Brothers Harriman","$120,000","$0","$120,000","2014","20140910","financial offenses","investor protection violation","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","USA","New York","privately held","","financial services","banking & securities","https://www.sec.gov/litigation/admin/2014/34-73047.pdf",""
"Brown Brothers Harriman & Co.","Brown Brothers Harriman","$8,000,000","$0","$8,000,000","2014","20140205","financial offenses","anti-money-laundering deficiencies","financial institution supervision failures","The Financial Industry Regulatory Authority fined New York-based Brown Brothers Harriman & Co. (BBH) $8 million for substantial anti-money laundering compliance failures including, among other related violations, its failure to have an adequate anti-money laundering program in place to monitor and detect suspicious penny stock transactions. BBH also failed to sufficiently investigate potentially suspicious penny stock activity brought to the firm's attention and did not fulfill its Suspicious Activity Report (SAR) filing requirements.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","USA","New York","privately held","","financial services","banking & securities","https://www.finra.org/media-center/news-releases/2014/finra-fines-brown-brothers-harriman-record-8-million-substantial-anti","FINRA is a securities industry self-regulatory body authorized by the federal government."
