"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"INFINEUM USA LP - BAYWAY CHEMICAL PLANT","Infineum","$7,000","$0","$7,000","2011","20110812","environment-related offenses","environmental violation","","air quality violation","state","agency action","New Jersey Department of Environmental Protection","civil","","","41767-NEA110001","","","New Jersey","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Contained in data received from the agency on October 26, 2020 in response to an open records request. The data was a spreadsheet version of information contained in the records in the DEP DataMiner at https://www13.state.nj.us/DataMiner",""
"INFINEUM USA LP - BAYWAY CHEMICAL PLANT","Infineum","$11,145","$0","$11,145","2010","20101028","environment-related offenses","environmental violation","","air quality violation","state","agency action","New Jersey Department of Environmental Protection","civil","","","41767-NEA100002","","","New Jersey","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Contained in data received from the agency on October 26, 2020 in response to an open records request. The data was a spreadsheet version of information contained in the records in the DEP DataMiner at https://www13.state.nj.us/DataMiner",""
"INFINEUM USA LP - BAYWAY CHEMICAL PLANT","Infineum","$24,000","$0","$24,000","2010","20100629","environment-related offenses","environmental violation","","air quality violation","state","agency action","New Jersey Department of Environmental Protection","civil","","","41767-NEA100001","","","New Jersey","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Contained in data received from the agency on October 26, 2020 in response to an open records request. The data was a spreadsheet version of information contained in the records in the DEP DataMiner at https://www13.state.nj.us/DataMiner",""
"INFINEUM USA LP - BAYWAY CHEMICAL PLANT","Infineum","$9,500","$0","$9,500","2010","20100427","environment-related offenses","environmental violation","","air quality violation","state","agency action","New Jersey Department of Environmental Protection","civil","","","41767-NEA090001","","","New Jersey","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Contained in data received from the agency on October 26, 2020 in response to an open records request. The data was a spreadsheet version of information contained in the records in the DEP DataMiner at https://www13.state.nj.us/DataMiner",""
"INFINEUM USA LP - BAYWAY CHEMICAL PLANT","Infineum","$24,000","$0","$24,000","2006","20060913","environment-related offenses","environmental violation","","air quality violation","state","agency action","New Jersey Department of Environmental Protection","civil","","","41767-NEA050001","","","New Jersey","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Contained in data received from the agency on October 26, 2020 in response to an open records request. The data was a spreadsheet version of information contained in the records in the DEP DataMiner at https://www13.state.nj.us/DataMiner",""
"INFINEUM USA L.P.","Infineum","$64,125","$0","$64,125","2009","20091124","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","New Jersey","LINDEN","PARK & BRUNSWICK AVE","07036","325998","325998: All Other Miscellaneous Chemical Product and Preparation Manufacturing","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"Infineum USA L.P.","Infineum","$950,000","$0","$950,000","2006","20061102","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","02-2006-9126","","","","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads",""
"Infineum USA","Infineum","$346,444","$0","$346,444","2011","20111122","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","02-2011-1210","","","","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads",""
"Infineum USA L.P.","Infineum","$36,473","$0","$36,473","2014","20141105","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","HQ-2015-5001","","","","","","","","","United Kingdom","","joint venture (owned 50-50 by Exxon Mobil and Royal Dutch Shell)","","oil and gas","oil & gas","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads",""
