"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Berthel Fisher & Company","Berthel Fisher","$10,000","$0","$10,000","2003","20030701","financial offenses","investor protection violation","","","state","agency action","Minnesota Department of Commerce","civil","","","","","","Minnesota","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={72B257C3-3253-4856-86BF-F897AC1A0F38}",""
"Berthel Fisher & Company Financial Services, Inc.","Berthel Fisher","$230,469","$0","$230,469","2007","20070517","financial offenses","investor protection violation","","","state","agency action","Missouri Secretary of State-Securities","civil","","","","","","Missouri","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.sos.mo.gov/cmsimages/securities/orders/AP-07-21.pdf",""
"Berthel Fisher & Company Financial Services, Inc.","Berthel Fisher","$5,000","$0","$5,000","2011","20110425","financial offenses","investor protection violation","","","state","agency action","Missouri Secretary of State-Securities","civil","","","","","","Missouri","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.sos.mo.gov/cmsimages/securities/orders/AP-11-12.pdf",""
"Berthel Fisher & Company Financial Services, Inc.","Berthel Fisher","$80,000","$0","$80,000","2013","20130314","financial offenses","investor protection violation","","","state","agency action","Missouri Secretary of State-Securities","civil","","","","","","Missouri","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.sos.mo.gov/CMSImages/Securities/orders/AP-13-10a.pdf",""
"Berthel Fisher and Company Financial Services Inc.","Berthel Fisher","$12,303","$0","$12,303","2003","20031112","financial offenses","investor protection violation","","","state","agency action","North Dakota Securities Department","civil","","","","","","North Dakota","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.nd.gov/securities/sites/default/files/enforcement/berthel-fisher-%26-company-financial-services-consent-order.pdf",""
"Berthel Fisher and Company Financial Services Inc.","Berthel Fisher","$20,000","$0","$20,000","2004","20040728","financial offenses","investor protection violation","","","state","agency action","North Dakota Securities Department","civil","","","","","","North Dakota","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.nd.gov/securities/sites/default/files/enforcement/berthel-fisher-%26-company-financial-services-inc-%26-lawerence-w-warren-consent-order.pdf",""
"Berthel Fisher and Company Financial Services Inc.","Berthel Fisher","$8,000","$0","$8,000","2006","20061031","financial offenses","investor protection violation","","","state","agency action","North Dakota Securities Department","civil","","","","","","North Dakota","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.nd.gov/securities/sites/default/files/enforcement/berthel-fisher-and-company-financial-services-inc-consent-order.pdf",""
"Berthel, Fisher & Company Financial Services, Inc.","Berthel Fisher","$5,000","$0","$5,000","2007","20071210","financial offenses","investor protection violation","","","state","agency action","Nebraska Department of Banking & Finance","civil","","","","","","Nebraska","","","","","","USA","Iowa","privately held","","financial services","investment management","http://www.nebraska.gov/ndbf/searches/Orders/20071210_Berthel_Fisher_&_Company_Financial_Services,_Inc..pdf",""
"Berthel Fisher & Company Financial Services, Inc","Berthel Fisher","$415,407","$0","$415,407","2019","20191029","financial offenses","investor protection violation","","","state","agency action","New Hampshire Bureau of Securities Regulation","civil","","","","","","New Hampshire","","","","","","USA","Iowa","privately held","","financial services","investment management","http://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589992555",""
"Berthel Fisher & Company Financial Services, Inc.","Berthel Fisher","$775,000","$0","$775,000","2014","20140224","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined Berthel Fisher & Company Financial Services, Inc. and its affiliate, Securities Management & Research, Inc., of Marion, Iowa, a combined $775,000 for supervisory deficiencies, including Berthel Fisher's failure to supervise the sale of non-traded real estate investment trusts (REITs), and leveraged and inverse exchange-traded funds (ETFs).","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.finra.org/media-center/news-releases/2014/finra-fines-berthel-fisher-and-affiliate-securities-management-research","FINRA is a securities industry self-regulatory body authorized by the federal government."
"Berthel Fisher & Company Financial Services, Inc.","Berthel Fisher","$389,425","$0","$389,425","2021","20210916","financial offenses","investor protection violation","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","USA","Iowa","privately held","","financial services","investment management","https://www.sec.gov/litigation/admin/2021/34-93033.pdf",""
