"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Farmland National Beef Packing Company, L.P.","Marfrig","$95,000","$0","$95,000","2001","20010531","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","Brazil","","publicly traded","","food products","food products","https://www.gipsa.usda.gov/Newrelease/2001NR.pdf",""
"National Beef Packing Company, LLC","Marfrig","$32,500","$0","$32,500","2012","20120618","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","Brazil","","publicly traded","","food products","food products","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf",""
"National Beef Packing Company, LLC","Marfrig","$14,500","$0","$14,500","2010","20101215","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","17-CA-24943-001","","","Kansas","Dodge City","","67801","311612","311612: Meat Processed from Carcasses","Brazil","","publicly traded","","food products","food products","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"NATIONAL BEEF CALIFORNIA, L.P. DBA NATIONAL BEEF","Marfrig","$14,560","$0","$14,560","2010","20100714","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","California","BRAWLEY","57 E SHANK RD","92227","311611","311611: Animal (except Poultry) Slaughtering","Brazil","","publicly traded","","food products","food products","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"NATIONAL BEEF CALIFORNIA, LP","Marfrig","$11,250","$0","$11,250","2008","20081006","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","California","BRAWLEY","57 E SHANK RD","92227","311611","311611: Animal (except Poultry) Slaughtering","Brazil","","publicly traded","","food products","food products","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"NATIONAL BEEF PACKING CO LLC","Marfrig","$5,700","$0","$5,700","2007","20070920","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","California","BRAWLEY","57 EAST SHANK RD","92227","311611","311611: Animal (except Poultry) Slaughtering","Brazil","","publicly traded","","food products","food products","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"FARMLAND NATIONAL BEEF PACKING CO., L.P.","Marfrig","$53,750","$0","$53,750","2002","20020205","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Kansas","DODGE CITY","2000 E. TRAIL ST.","67801","000000","","Brazil","","publicly traded","","food products","food products","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"National Beef Packing","Marfrig","$350,000","$0","$350,000","2015","20150924","employment-related offenses","wage and hour violation","","donning and doffing","federal","private litigation","","civil","","District of Kansas","12-cv-2311","Barbosa et al v. National Beef Packing Company, LLC","settlement","","","","","","","Brazil","","publicly traded","","food products","food products","",""
"National Beef Packing Company, LLC","Marfrig","$24,000","$0","$24,000","2016","20160822","employment-related offenses","Family and Medical Leave Act","","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1776299","","","Kansas","Dodge City","2000 East Trail Street","67801","311611","311611: Animal (except Poultry) Slaughtering","Brazil","","publicly traded","","food products","food products","February 7, 2020 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"NATIONAL BEEF CALIFORNIA, INC","Marfrig","$10,000","$0","$10,000","2012","20120229","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","California","BRAWLEY","57 EAST SHANK DR","92227","311611","311611: Animal (except Poultry) Slaughtering","Brazil","","publicly traded","","food products","food products","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
