"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Bahama Breeze","Darden Restaurants","$1,260,000","$0","$1,260,000","2009","20091214","employment-related offenses","employment discrimination","","racial harassment","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","Ohio","","","","","","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","https://www.eeoc.gov/eeoc/newsroom/release/12-14-09a.cfm","Description field shows type of discrimination that EEOC had alleged."
"Bahama Breeze","Darden Restaurants","$7,500","$0","$7,500","2004","20040722","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","04-CA-33115-001","","","New Jersey","Cherry Hill","","08002","722110","722110: Full-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Cheddars Casual Cafe', Inc","Darden Restaurants","$9,010","$0","$9,010","2009","20090722","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1536097","","","Texas","Amarillo","","79109","722110","722110: Full-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Cheddar's Casual Cafe, Inc","Darden Restaurants","$237,540","$0","$237,540","2010","20100810","employment-related offenses","wage and hour violation","child labor or youth employment violation","child labor penalties included","federal","agency action","Labor Department Wage and Hour Division","civil","","","1572423","","","Texas","Lubbock","","79423","722211","722211: Limited-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Cheddar's Casual Cafe', Inc","Darden Restaurants","$257,820","$0","$257,820","2009","20090722","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1564166","","","Texas","Irving","","75063","72211","72211: Full-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Cheddar's Casual Cafe, Inc.","Darden Restaurants","$29,666","$0","$29,666","2010","20100825","employment-related offenses","wage and hour violation","child labor or youth employment violation","child labor penalties included","federal","agency action","Labor Department Wage and Hour Division","civil","","","1572817","","","Oklahoma","Oklahoma City","","73110","722110","722110: Full-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Darden Corp.","Darden Restaurants","$33,794","$0","$33,794","2010","20100821","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1590589","","","New York","Scarsdale","","10583","7221","7221: Full-Service Restaurants","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Darden Restaurants","Darden Restaurants","$56,371","$0","$56,371","2010","20101018","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1558730","","","Texas","Mesquite","","75150","72221","72221: Limited-Service Eating Places","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"GMRI, Inc. d/b/a The Capital Grille","Darden Restaurants","$37,125","$0","$37,125","2016","20161206","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","05-CA-177769","","","Maryland","Chevy Chase","","","","","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.",""
"Rare Hospitality International, Inc.","Darden Restaurants","$200,000","$0","$200,000","2004","20040108","employment-related offenses","employment discrimination","","sexual harassment","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","Florida","","","","","","USA","Florida","publicly traded","DRI","restaurants and foodservice","restaurants","https://www.eeoc.gov/eeoc/newsroom/release/archive/1-8-04-b.html","Description field shows type of discrimination that EEOC had alleged."
