"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Wyoming Refining Co.","EOR Energy Services","$14,150,000","$0","$14,150,000","2009","20090210","environment-related offenses","environmental violation","","Wyoming Refining Co. agreed to pay a civil penalty of $150,000 and spend approximately $14 million in upgrades to resolve alleged Clean Air Act violations at its Newcastle, Wyo., refinery.","federal","agency action","Justice Department Environment and Natural Resources Division","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://www.justice.gov/opa/pr/wyoming-kansas-refiners-agree-settle-clean-air-act-violations",""
"WYOMING REFINING COMPANY","EOR Energy Services","$7,500","$0","$7,500","2012","20121127","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://www.fra.dot.gov/eLib/details/L04899#p1_z5_gD_lEA",""
"WYOMING REFINING COMPANY","EOR Energy Services","$7,500","$0","$7,500","2017","20170920","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","ZWRC 2017-1(HMT)","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://www.fra.dot.gov/Elib/Document/17839",""
"WYOMING REFINING COMPANY","EOR Energy Services","$10,000","$0","$10,000","2017","20171208","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","ZWRC 2017-2(HMT)","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://www.fra.dot.gov/eLib/Find#p1_z5_lEA",""
"Hermes Consolidated, LLC","EOR Energy Services","$48,000","$0","$48,000","2013","20131010","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1OvjBGQjOQ7N3weVMYeLAzMvxl9xuoRiK/view",""
"Hermes Consolidated, LLC","EOR Energy Services","$10,000","$0","$10,000","2013","20130703","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/12bY_Y9pwBmlRwxVX33bIxfAAlttC43_h/view",""
"Wyoming Refining Co.","EOR Energy Services","$374,400","$0","$374,400","2012","20121030","environment-related offenses","environmental violation","","Wyoming Refining agreed to pay a $280,800 penalty and fund $93,600 in supplementary environmental projects in settlement of allegations it was violating ammonia effluent limits at its facility, and operational changes to achieve permit compliance had not yet been completed.","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1768UvrHD_A55r9HYAZTt-wHzV3LzSoBz/view","Penalty includes a $93,600 supplemental environmental project"
"Hermes Consolidated, LLC","EOR Energy Services","$17,000","$0","$17,000","2012","20120803","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1BNlWh55rR6MdGugkPcRyFC7peeh8czSB/view",""
"Hermes Consolidated, LLC","EOR Energy Services","$8,000","$0","$8,000","2011","20111206","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1Gh8fUDA3tnZFGlgN39mk_Kdazz0NDPs4/view",""
"Hermes Consolidated, LLC","EOR Energy Services","$40,000","$0","$40,000","2010","20100225","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1xPLQkp-Tlyu9GDIlDufAsSOJs8JJxljs/view",""
"Wyoming Refining Co.","EOR Energy Services","$159,600","$0","$159,600","2009","20091103","environment-related offenses","environmental violation","","Water","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1R-rGQhGRY7yu5WyDF77aePIsNw1HEJcF/view",""
"Wyoming Refining Co.","EOR Energy Services","$137,000","$0","$137,000","2009","20090114","environment-related offenses","environmental violation","","Water","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1vq0PFqajZ1ikBZYWfccpaev0_7CYq2BL/view",""
"Hermes Consolidated, Inc.","EOR Energy Services","$25,000","$0","$25,000","2008","20080702","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/16pRJXA4J5NKh___MConyF1BSy632HSDe/view",""
"Wyoming Refining Co.","EOR Energy Services","$26,400","$0","$26,400","2008","20080424","environment-related offenses","environmental violation","","Water","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1HZ_6H3z5P4vQnf27C9egYPeT6gVPXzwh/view",""
"Hermes Consolidated, Inc.","EOR Energy Services","$22,500","$0","$22,500","2008","20080325","environment-related offenses","environmental violation","","Air","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/12cX3zUt2zmLUxcXygGta1zISRvbZdl3t/view",""
"Hermes Consolidated, Inc.","EOR Energy Services","$20,876","$0","$20,876","2007","20070904","environment-related offenses","environmental violation","","Solid & Hazardous Waste","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1gSF93D1lVQWU8ZovTIaI6bY11fzThM1z/view","Penalty includes a $13,376 supplemental environmental project"
"Wyoming Refining Co.","EOR Energy Services","$10,000","$0","$10,000","2007","20070430","environment-related offenses","environmental violation","","Water","state","agency action","Wyoming Department of Environmental Quality","civil","","","","","","Wyoming","Newcastle","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://drive.google.com/file/d/1L_pxHMg3t0x1jpdqsl4Pm6OwLsGsCigj/view",""
"Wyoming Refining Company","EOR Energy Services","$7,500","$0","$7,500","2020","20200205","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","ZWRC 2019-001(HMT)","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://railroads.dot.gov/elibrary/fiscal-year-2020-enforcement-report",""
"Wyoming Refining Company","EOR Energy Services","$10,000","$0","$10,000","2020","20200406","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","ZWRC 2020-002(HMT)","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","https://railroads.dot.gov/elibrary/fiscal-year-2020-enforcement-report",""
"Wyoming Refining Company","EOR Energy Services","$150,000","$150,000","$0","2009","20090617","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","08-2006-0072","","","","","","","","","USA","Texas","privately held","","oil and gas","oil & gas","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads","Note: This penalty is a duplicate of an amount shown in another record (either because it applies to a multi-location settlement or because Violation Tracker contains an agency record and a settlement announcement for the same case)."
"Wyoming Refining","EOR Energy Services","$157,500","$150,000","$7,500","2009","20090708","environment-related offenses","environmental violation","","","federal","agency action","Environmental Protection Agency","civil","","","08-2009-0131","","","South Dakota","RAPID CITY","2945 ELGIN STREET","57709","424710","424710: Petroleum Bulk Stations and Terminals","USA","Texas","privately held","","oil and gas","oil & gas","Extracted from a download of the EPA's Enforcement and Compliance History Online (ECHO) ICIS FE&C file downloaded on 3/02/2022, available at http://echo.epa.gov/tools/data-downloads#downloads","Note: This penalty is a duplicate of an amount shown in another record (either because it applies to a multi-location settlement or because Violation Tracker contains an agency record and a settlement announcement for the same case)."
