"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Public Service Company of New Mexico","PNM Resources","$3,800,000","$0","$3,800,000","2015","20150624","environment-related offenses","environmental violation","","EPA and the Department of Justice announced consent decree with Arizona Public Service Company, Southern California Edison, El Paso Electric Company, Public Service Company of New Mexico, Salt River Project Agricultural Improvement and Power District, and Tucson Electric Power Company. (The consent decree did not specificy how the $1.5 million civil penalty is to be divided among the defendants. Here we assume it is equally divided as $300,00 to each of the five corporate defendants. That amount is added to the costs --which are specified--of the projects the companies are required to fund.)","federal","agency action","Environmental Protection Agency","civil","","","","","","New Mexico","Farmington","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","http://www2.epa.gov/enforcement/four-corners-power-plant-clean-air-act-settlement",""
"Public Service Company of New Mexico, Inc., its subsidiary, Avistar, Inc., and Public Service Company of New Mexico, Inc. d/b/a Manzano Energy","PNM Resources","$342,374","$0","$342,374","2003","20030310","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","28-CA-16420-001","","","New Mexico","Albuquerque","","87158","221122","221122: Electric Power Distribution","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Public Service Company of New Mexico","PNM Resources","$125,000","$0","$125,000","2011","20110805","environment-related offenses","environmental violation","","","state","agency action","New Mexico Environment Department","civil","","","","","","New Mexico","","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","https://cloud.env.state.nm.us/air/?c=437&k=0b70560835",""
"Public Service Company of New Mexico","PNM Resources","$67,600","$0","$67,600","2011","20110324","environment-related offenses","environmental violation","","","state","agency action","New Mexico Environment Department","civil","","","","","","New Mexico","","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","https://cloud.env.state.nm.us/air/?c=216&k=24ce335a33",""
"Public Service Company of New Mexico","PNM Resources","$121,170","$0","$121,170","2008","20080625","environment-related offenses","environmental violation","","","state","agency action","New Mexico Environment Department","civil","","","","","","New Mexico","Waterflow","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","https://web.archive.org/web/20170125190730/https://www.env.nm.gov/OOTS/documents/PR-PNMSJG-6-25-08.pdf",""
"Public Service Company of New Mexico","PNM Resources","$15,000","$0","$15,000","2009","20091124","safety-related offenses","utility safety violation","gas pipeline safety violation","","state","agency action","New Mexico Public Regulation Commission","civil","","","08-00107-PL","","","New Mexico","","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","https://edocket.nmprc.state.nm.us/AspSoft/HandlerDocument.ashx?document_id=1076308",""
"Public Service Company of New Mexico","PNM Resources","$371,000","$0","$371,000","2010","20100706","safety-related offenses","utility safety violation","","The New Mexico Public Regulation Commission imposed a $371,000 fine against Public Service Company of New Mexico for a 2008 natural gas leak under a busy Albuquerque intersection.","state","agency action","New Mexico Public Regulation Commission","civil","","","","","","New Mexico","","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","NM regulators fine PNM for gas leak, Associated Press, July 6, 2010 (via Nexis).",""
"Public Service Company of New Mexico","PNM Resources","$5,000","$0","$5,000","2014","20140930","consumer-protection-related offenses","utility service violation","regulated market violation","","state","agency action","New Mexico Public Regulation Commission","civil","","","14-00102-UT","","","New Mexico","","","","","","USA","New Mexico","publicly traded","PNM","utilities and power generation","utilities","https://edocket.nmprc.state.nm.us/AspSoft/HandlerDocument.ashx?document_id=1139147",""
