"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Joy Mining Machinery","Komatsu","$29,012","$0","$29,012","2001","20010913","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","06-CA-30903-001","","","Pennsylvania","Franklin","","16323","333131","333131: Mining Machinery and Equipment Manufacturing","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Joy Technologies Inc., d/b/a Joy Mining Machinery","Komatsu","$1,020,000","$0","$1,020,000","2007","20070411","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","14-CA-26571-001","","","Illinois","Mt. Vernon","","62864","333132","333132: Oil and Gas Field Machinery and Equipment Manufacturing","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"P&H MINING EQUIPMENT INC.","Komatsu","$92,000","$0","$92,000","2001","20010221","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Wisconsin","MILWAUKEE","4400 WEST NATIONAL AVENUE","53201","000000","","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"KOMATSU MINING SYSTEMS, INC.","Komatsu","$5,952","$0","$5,952","2000","20001221","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Illinois","PEORIA","2300 N.E. ADAMS","61604","000000","","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"KOMATSU AMERICA CORP.","Komatsu","$28,000","$0","$28,000","2019","20191216","employment-related offenses","wage and hour violation","","Manufacturing","state","agency action","Illinois Department of Labor","civil","","","19-003705","","","Illinois","ROLLING MEADOWS","1701 GOLF RD STE 1000","60008","","","Japan","","publicly traded","","heavy equipment","construction equipment","Contained in data obtained on December 8, 2020 in response to an Illinois Freedom of Information Act request. ",""
"Komatsu America Industries, LLC","Komatsu","$19,245","$0","$19,245","2018","20181228","employment-related offenses","wage and hour violation","","Service","state","agency action","Illinois Department of Labor","civil","","","18-S02342","","","Illinois","Rolling Meadows","1701 Golf Road, Suite 1-100","60008","","","Japan","","publicly traded","","heavy equipment","construction equipment","Contained in data obtained on December 8, 2020 in response to an Illinois Freedom of Information Act request. ",""
"Joy Global Conveyors","Komatsu","$50,000","$0","$50,000","2020","20200327","environment-related offenses","environmental violation","","air quality violation","state","agency action","Alabama Department of Environmental Management","civil","","","20-055-CAP","","","Alabama","","","","","","Japan","","publicly traded","","heavy equipment","construction equipment","http://adem.alabama.gov/compInfo/2020orders.pdf",""
"JOY GLOBAL","Komatsu","$9,945","$0","$9,945","2013","20130304","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Wyoming","EVANSVILLE","1180 IRON STREET","82636","423810","423810: Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"KOMATSU AMERICA CORP.","Komatsu","$17,000","$0","$17,000","2010","20101122","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Illinois","PEORIA","2300 N.E. ADAMS ST.","61604","333131","333131: Mining Machinery and Equipment Manufacturing","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"KOMATSU AMERICA CORP.","Komatsu","$54,000","$0","$54,000","2012","20120824","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Illinois","PEORIA","2300 N.E. ADAMS ST.","61639","333131","333131: Mining Machinery and Equipment Manufacturing","Japan","","publicly traded","","heavy equipment","construction equipment","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
