"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Icon Health & Fitness Inc.","ICON Health & Fitness","$500,000","$0","$500,000","2001","20011129","safety-related offenses","product safety violation","","Icon Health & Fitness Inc., of Logan, Utah, agreed to pay a civil penalty of $500,000 to resolvea lawsuit alleging that it failed to report serious safety hazards associated with home exercise equipment. ","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","USA","Utah","privately held","","miscellaneous manufacturing","fitness equipment","https://www.cpsc.gov/Newsroom/News-Releases/2002/CPSC-Announces-Icon-Agrees-to-Pay-500000-Civil-Penalty-for-Delay-in-Reporting-Exercise-Equipment-Hazard",""
"ICON Health & Fitness, Inc.","ICON Health & Fitness","$3,000,000","$0","$3,000,000","2014","20140918","consumer-protection-related offenses","consumer protection violation","","ICON Health & Fitness, Inc. and its related entities agreed to pay $3 million in civil penalties to settle FTC charges that the companies violated the Commission's 1997 consent order by advertising that use of their exercise equipment for just three minutes a day would result in significant weight loss.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Utah","privately held","","miscellaneous manufacturing","fitness equipment","https://www.ftc.gov/news-events/press-releases/2014/09/marketers-pro-form-ab-glidertm-agree-pay-3-million-civil",""
